"indicator_id","indicator","unit","indicator_desc","source_org","source_id","source"
"2.0.hoi.Int","IOH: Internet",NA,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.","Tabulaciones del LAC Equity Lab con datos de SEDLAC (CEDLAS y el Banco Mundial)",37,NA
"2.0.hoi.Math.pl_2.all","IOH: Competencia en Matemáticas Nivel 2",NA,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.","Tabulaciones del LAC Equity Lab usando datos de PISA",37,NA
"2.0.hoi.Math.pl_2.prv","IOH: Competencia en Matemáticas Nivel 2, Escuelas Privadas",NA,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.","Tabulaciones del LAC Equity Lab usando datos de PISA",37,NA
"2.0.hoi.Math.pl_2.pub","IOH: Competencia en Matemáticas Nivel 2, Escuelas Públicas",NA,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.","Tabulaciones del LAC Equity Lab usando datos de PISA",37,NA
"2.0.hoi.Math.pl_3.all","IOH: Competencia en Matemáticas Nivel 3",NA,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.","Tabulaciones del LAC Equity Lab usando datos de PISA",37,NA
"2.0.hoi.Math.pl_3.prv","IOH: Competencia en Matemáticas Nivel 3, Escuelas Privadas",NA,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.","Tabulaciones del LAC Equity Lab usando datos de PISA",37,NA
"2.0.hoi.Math.pl_3.pub","IOH: Competencia en Matemáticas Nivel 3, Escuelas Públicas",NA,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.","Tabulaciones del LAC Equity Lab usando datos de PISA",37,NA
"2.0.hoi.Read.pl_2.all","IOH: Competencia en Lectura Nivel 2",NA,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.","Tabulaciones del LAC Equity Lab usando datos de PISA",37,NA
"2.0.hoi.Read.pl_2.prv","IOH: Competencia en Lectura Nivel 2, Escuelas Privadas",NA,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.","Tabulaciones del LAC Equity Lab usando datos de PISA",37,NA
"2.0.hoi.Read.pl_2.pub","IOH: Competencia en Lectura Nivel 2, Escuelas Públicas",NA,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.","Tabulaciones del LAC Equity Lab usando datos de PISA",37,NA
"2.0.hoi.Read.pl_3.all","IOH: Competencia en Lectura Nivel 3",NA,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.","Tabulaciones del LAC Equity Lab usando datos de PISA",37,NA
"2.0.hoi.Read.pl_3.prv","IOH: Competencia en Lectura Nivel 3, Escuelas Privadas",NA,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.","Tabulaciones del LAC Equity Lab usando datos de PISA",37,NA
"2.0.hoi.Read.pl_3.pub","IOH: Competencia en Lectura Nivel 3, Escuelas Públicas",NA,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.","Tabulaciones del LAC Equity Lab usando datos de PISA",37,NA
"2.0.hoi.San","IOH: Saneamiento",NA,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.","Tabulaciones del LAC Equity Lab con datos de SEDLAC (CEDLAS y el Banco Mundial)",37,NA
"2.0.hoi.Sch","IOH: Matrícula Escolar",NA,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.","Tabulaciones del LAC Equity Lab con datos de SEDLAC (CEDLAS y el Banco Mundial)",37,NA
"2.0.hoi.Scie.pl_2.all","IOH: Competencia en Ciencias Nivel 2",NA,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.","Tabulaciones del LAC Equity Lab usando datos de PISA",37,NA
"2.0.hoi.Scie.pl_2.prv","IOH: Competencia en Ciencias Nivel 2, Escuelas Privadas",NA,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.","Tabulaciones del LAC Equity Lab usando datos de PISA",37,NA
"2.0.hoi.Scie.pl_2.pub","IOH: Competencia en Ciencias Nivel 2, Escuelas Públicas",NA,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.","Tabulaciones del LAC Equity Lab usando datos de PISA",37,NA
"2.0.hoi.Scie.pl_3.all","IOH: Competencia en Ciencias Nivel 3",NA,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.","Tabulaciones del LAC Equity Lab usando datos de PISA",37,NA
"2.0.hoi.Scie.pl_3.prv","IOH: Competencia en Ciencias Nivel 3, Escuelas Privadas",NA,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.","Tabulaciones del LAC Equity Lab usando datos de PISA",37,NA
